"","geneModuleMembership","geneTraitSignificance","SYMBOL"
"1","0.969763237856414","0.292583567668324","PEX10"
"2","-0.912368626548687","0.464843041729327","F3"
"3","-0.859641598546457","0.406843170805637","KCNN3"
"4","0.949183529059227","0.467138994558882","ROCK2"
"5","0.95635210395032","0.575950146507324","WDR92"
"6","0.926371656928675","0.269490108593401","ITPR1"
"7","-0.892266992297648","0.386767414380976","LAMB2"
"8","-0.833472773370734","0.239351542578306","SLC9A9"
"9","-0.941480709542902","0.481650466891778","UBE2B"
"10","-0.955769953939673","0.364328061608262","PITX1"
"11","-0.91432255829581","0.334294332572048","RBM22"
"12","0.870011637751772","0.310661129271403","SCUBE3"
"13","0.872911712253406","0.547674658135363","NR2E1"
"14","0.949021044077116","0.333990810862338","PXT1"
"15","0.940205938307215","0.449977432010227","TSPYL4"
"16","0.937641477727499","0.602416850557925","SYNE1"
"17","0.935537425731046","0.313922960285229","NUDT3"
"18","0.861850350506819","0.309244472555345","OCM"
"19","0.812716082018063","0.108050693736435","MYO1G"
"20","-0.975641277682048","0.349471361163142","CACNA1F"
"21","0.970407249926863","0.471722870736893","RBMY1E"
"22","-0.832169205483852","0.480531548562774","PTPRE"
"23","-0.952207516834421","0.443126018985893","C10orf10"
"24","0.922700493689887","0.27839498606916","OR51Q1"
"25","-0.92193296615367","0.31544903567638","SLC17A8"
"26","0.959059829426759","0.480672585696439","RARG"
"27","0.829490658979714","0.620713234543672","DDX51"
"28","0.944788476585418","0.4382666474567","PIGW"
"29","-0.94201198942442","0.342465585348281","DGCR5"
"30","-0.947466555565055","0.62810228738448","PPP6R2"
"31","-0.973846859386513","0.466273385274294","PRAMEF8"
